"ShelterID", "ID", "Animal", "Breed", "Breed2", "Size", "Name", "Sex", "SpayedNeutered", "Age", "HairLength", "Description", "Status", "GoodWKids", "GoodWCats", "GoodWDogs", "SpecialNeeds", "NeedsExperiencedAdopter", "ShotsCurrent", "Housetrained", "Declawed", "GoodWSmallAnimals", "GoodWBirds", "Rideable", "PhotoURL", "Purebred", "Color", "Color2"
"74746","A660056","Cat","Domestic Shorthair","NULL","NULL","ALLIE","F","Y","Adult","Short","I am an inside only cat that is litterbox trained with no accidents in the house. I like to spend my time sunbathing/sleeping. I have lived with other cats and am friendly with adult strangers have never lived with or interacted much with children. Loud noises can scare me. Come meet me today at Petsmart Oxnard!","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A660056&location=VNTR&2017-03-15T13:12:01.913","N","Brown Tabby","NULL"
"74746","A660066","Dog","German Shepherd Dog","NULL","L","NULL","M","N","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A660066&location=VNTR&2017-03-05T16:21:23.430","Y","Black - with Tan, Yellow or Fawn","NULL"
"74746","A660116","Cat","Bengal","NULL","NULL","SKIPPY JON","M","Y","Adult","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","N","Brown Tabby","NULL"
"74746","A660123","Dog","Pit Bull Terrier","NULL","L","*TANK","M","Y","Senior","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A660123&location=VNTR&2017-03-17T08:02:05.370","Y","Gray/Silver/Salt & Pepper - with White","NULL"
"74746","A660214","Dog","Chihuahua - Smooth Coated","Beagle","S","MOCHA","F","Y","Senior","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A660214&location=VNTR&2017-05-08T20:56:13.773","N","Tan/Yellow/Fawn","NULL"
"74746","A660329","Dog","Pit Bull Terrier","NULL","L","*LANGSTON","M","N","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A660329&location=VNTR&2017-03-19T16:08:04.970","Y","Brindle","NULL"
"74746","A660469","Dog","Pit Bull Terrier","NULL","L","*LANCE","M","Y","Young","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A660469&location=VNTR&2017-03-23T16:15:58.120","Y","Black - with White","NULL"
"74746","A660509","Dog","Welsh Corgi - Pembroke","Chihuahua - Smooth Coated","S","*CARLY","F","N","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A660509&location=VNTR&2017-05-04T14:44:33.850","N","Brown/Chocolate - with White","NULL"
"74746","A660512","Cat","Domestic Mediumhair","NULL","NULL","*PABLO","M","Y","Senior","Medium","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A660512&location=VNTR&2017-03-13T11:25:19.450","N","Gray or Blue (Mostly)","NULL"
"74746","A660513","Cat","Domestic Shorthair","NULL","NULL","*BLAIR","F","Y","Senior","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A660513&location=VNTR&2017-03-15T13:00:54","N","Brown Tabby","NULL"
"74746","A660515","Cat","Domestic Shorthair","NULL","NULL","*SHELLEY","F","Y","Senior","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A660515&location=VNTR&2017-05-05T16:21:24.180","N","Black & White or Tuxedo","NULL"
"74746","A660517","Cat","Domestic Shorthair","NULL","NULL","*ROUGE","F","Y","Adult","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A660517&location=VNTR&2017-03-31T13:42:25.897","N","Brown Tabby","NULL"
"74746","A660730","Cat","Domestic Shorthair","NULL","NULL","ECLIPSE","M","Y","Young","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A660730&location=VNTR&2017-03-22T12:30:48.447","N","Gray, Blue or Silver Tabby","NULL"
"74746","A660806","Dog","Pit Bull Terrier","NULL","L","ROCKY","M","N","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A660806&location=VNTR&2017-03-19T16:08:10.263","Y","White - with Gray or Silver","NULL"
"74746","A660827","Rabbit","New Zealand White","NULL","M","*WELLINGTON","M","Y","Young","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A660827&location=VNTR&2017-03-18T09:45:26.947","Y","White","NULL"
"74746","A660871","Cat","Siamese","NULL","NULL","*AUGUSTA","F","N","Senior","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A660871&location=VNTR&2017-04-19T23:26:53.227","N","Brown or Chocolate (Mostly)","NULL"
"74746","A660892","Dog","Pit Bull Terrier","NULL","L","CHULA","F","Y","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A660892&location=VNTR&2017-03-20T21:56:30.853","Y","Brown/Chocolate","NULL"
"74746","A660907","Dog","Pit Bull Terrier","NULL","L","*REGGIE","M","Y","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A660907&location=VNTR&2017-03-26T16:32:07.523","Y","Gray/Silver/Salt & Pepper - with White","NULL"
"74746","A660951","Cat","Domestic Shorthair","NULL","NULL","*TOOTIE","F","Y","Young","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A660951&location=VNTR&2017-05-05T17:34:12.037","N","Calico or Dilute Calico","NULL"
"74746","A660979","Dog","Chihuahua - Smooth Coated","NULL","S","*BARNEY","M","Y","Senior","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A660979&location=VNTR&2017-03-26T16:49:23.647","Y","Tan/Yellow/Fawn","NULL"
"74746","A661010","Dog","Shetland Sheepdog","NULL","M","COSMO","M","N","Senior","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Y","Black - with White","NULL"
"74746","A661016","Cat","Domestic Shorthair","NULL","NULL","NULL","F","N","Adult","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661016&location=VNTR&2017-05-05T16:21:27.020","N","Brown Tabby","NULL"
"74746","A661082","Dog","Chihuahua - Smooth Coated","NULL","S","MIKE","M","N","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661082&location=VNTR&2017-04-03T22:19:46.647","Y","Red/Golden/Orange/Chestnut - with White","NULL"
"74746","A661084","Dog","Chihuahua - Smooth Coated","NULL","S","JAKE","M","N","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661084&location=VNTR&2017-04-03T22:50:45.017","Y","Red/Golden/Orange/Chestnut","NULL"
"74746","A661086","Dog","Chihuahua - Smooth Coated","NULL","S","JESSICA","F","N","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661086&location=VNTR&2017-04-04T00:20:42.350","Y","Tricolor (Tan/Brown & Black & White)","NULL"
"74746","A661089","Dog","Australian Cattle Dog","NULL","M","SUET","F","Y","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661089&location=VNTR&2017-04-03T00:22:40.343","N","Tricolor (Tan/Brown & Black & White)","NULL"
"74746","A661091","Cat","Domestic Shorthair","NULL","NULL","*MICHONNE","F","Y","Adult","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661091&location=VNTR&2017-04-19T23:33:00.223","N","Black & White or Tuxedo","NULL"
"74746","A661100","Cat","Domestic Mediumhair","NULL","NULL","*STARDUST","F","Y","Adult","Medium","Meet me today at Petsmart Oxnard!","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661100&location=VNTR&2017-04-19T23:32:59.633","N","White (Mostly)","NULL"
"74746","A661101","Cat","Domestic Longhair","NULL","NULL","*JOHNNY","M","N","Adult","Long","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661101&location=VNTR&2017-04-27T12:27:37.590","N","Black & White or Tuxedo","NULL"
"74746","A661107","Cat","Domestic Shorthair","NULL","NULL","*WHITNEY","F","Y","Senior","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661107&location=VNTR&2017-04-06T01:30:48.537","N","White (Mostly)","NULL"
"74746","A661109","Cat","Domestic Mediumhair","NULL","NULL","*BECKHAM","M","Y","Adult","Medium","I''ve hit the big time!  I''m currently residing at Cat Therapy Cat Cafe in Santa Barbara!  Come hang out with me and enjoy the cafe, or adopt me so I can be your forever friend!<BR>Cat Therapy - 1213 State Street, Santa Barbara, CA 93101","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661109&location=VNTR&2017-05-05T16:01:40.463","N","Black (All)","NULL"
"74746","A661112","Cat","Domestic Mediumhair","NULL","NULL","*XERXES","M","N","Adult","Medium","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661112&location=VNTR&2017-04-08T03:22:38.077","N","Gray or Blue","NULL"
"74746","A661116","Cat","Domestic Shorthair","NULL","NULL","*GILBERT","M","Y","Adult","Short","I''ve hit the big time!  I''m currently residing at Cat Therapy Cat Cafe in Santa Barbara!  Come hang out with me and enjoy the cafe, or adopt me so I can be your forever friend!<BR>Cat Therapy - 1213 State Street, Santa Barbara, CA 93101<BR>","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661116&location=VNTR&2017-04-19T23:45:16.520","N","Gray or Blue","NULL"
"74746","A661148","Rabbit","Shorthaired Rabbit","NULL","M","*CLEMENTINE","F","Y","Young","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661148&location=VNTR&2017-03-23T14:27:53.267","N","White","NULL"
"74746","A661202","Dog","German Shepherd Dog","NULL","M","*SIMEON","M","N","Senior","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661202&location=VNTR&2017-04-10T00:19:33.380","Y","Black - with Brown, Red, Golden, Orange or Chestnut","NULL"
"74746","A661211","Rabbit","Rex","NULL","M","*SPARROW","M","Y","Young","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661211&location=VNTR&2017-03-24T00:57:02.367","Y","Grey/Silver","NULL"
"74746","A661290","Dog","Chihuahua - Smooth Coated","NULL","S","HENRY","M","N","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661290&location=VNTR&2017-04-03T19:59:57.487","N","Brown/Chocolate","NULL"
"74746","A661318","Dog","Chihuahua - Smooth Coated","NULL","S","PRECIOUS","F","Y","Senior","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661318&location=VNTR&2017-03-26T16:49:17.383","N","Black - with Tan, Yellow or Fawn","NULL"
"74746","A661413","Cat","Domestic Shorthair","NULL","NULL","MIRA","F","Y","Adult","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661413&location=VNTR&2017-04-27T12:21:28.837","N","Black & White or Tuxedo","NULL"
"74746","A661417","Dog","Pit Bull Terrier","NULL","L","RUGER","M","N","Young","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661417&location=VNTR&2017-04-17T21:01:48.337","Y","Gray/Silver/Salt & Pepper - with White","NULL"
"74746","A661463","Cat","Domestic Mediumhair","NULL","NULL","*JAY CATSBY","M","Y","Adult","Medium","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661463&location=VNTR&2017-04-06T01:30:48.970","N","Black & White or Tuxedo","NULL"
"74746","A661574","Dog","Pit Bull Terrier","NULL","L","*BRUCE","M","N","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661574&location=VNTR&2017-04-03T00:22:42.550","Y","White - with Tan, Yellow or Fawn","NULL"
"74746","A661586","Cat","Domestic Shorthair","NULL","NULL","WHISKERS","M","Y","Adult","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661586&location=VNTR&2017-04-06T01:45:43.693","N","Black (All)","NULL"
"74746","A661587","Cat","Domestic Shorthair","NULL","NULL","SKITTLES","M","Y","Adult","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661587&location=VNTR&2017-04-06T01:45:44.093","N","Black & White or Tuxedo","NULL"
"74746","A661591","Cat","Domestic Shorthair","NULL","NULL","SHADOW","M","Y","Senior","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661591&location=VNTR&2017-03-31T13:42:25.187","N","Gray or Blue","NULL"
"74746","A661646","Dog","American Staffordshire Terrier","Boston Terrier","L","LUNA","F","Y","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661646&location=VNTR&2017-05-11T16:26:57.520","N","Black - with White","NULL"
"74746","A661667","Dog","Chihuahua - Smooth Coated","NULL","S","*FRANNY","F","N","Senior","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661667&location=VNTR&2017-04-07T13:36:10.877","Y","Brown/Chocolate - with White","NULL"
"74746","A661690","Cat","Domestic Shorthair","NULL","NULL","*JUSTICE","F","N","Young","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661690&location=VNTR&2017-04-06T01:30:50.170","N","Black & White or Tuxedo","NULL"
"74746","A661691","Cat","Domestic Shorthair","NULL","NULL","*SUZIE","F","N","Young","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661691&location=VNTR&2017-04-06T01:30:50.897","N","Black & White or Tuxedo","NULL"
"74746","A661692","Cat","Domestic Shorthair","NULL","NULL","NULL","F","N","Adult","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661692&location=VNTR&2017-05-05T16:28:30.240","N","Black & White or Tuxedo","NULL"
"74746","A661708","Dog","Chihuahua - Smooth Coated","NULL","S","*JACK","M","N","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661708&location=VNTR&2017-04-10T00:19:42.190","Y","Black","NULL"
"74746","A661729","Cat","Domestic Mediumhair","NULL","NULL","*LESTER","M","Y","Young","Medium","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661729&location=VNTR&2017-04-03T00:22:23.217","N","Gray or Blue (Mostly)","NULL"
"74746","A661751","Dog","Pit Bull Terrier","NULL","L","MISSY","F","Y","Senior","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661751&location=VNTR&2017-04-16T16:01:48.583","N","Black","NULL"
"74746","A661821","Dog","Chihuahua - Smooth Coated","NULL","S","*PEPE SILVIA","M","Y","Senior","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661821&location=VNTR&2017-04-10T00:19:38.930","Y","Black - with White","NULL"
"74746","A661870","Dog","Labrador Retriever","German Shepherd Dog","L","KORA","F","N","Young","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661870&location=VNTR&2017-04-02T18:13:04","N","Black - with White","NULL"
"74746","A661912","Cat","Domestic Longhair","NULL","NULL","MISS RANGER","F","Y","Senior","Long","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661912&location=VNTR&2017-04-04T10:06:59.397","N","Gray, Blue or Silver Tabby","NULL"
"74746","A661913","Dog","Chihuahua - Smooth Coated","NULL","S","*JONNY","M","Y","Senior","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661913&location=VNTR&2017-05-04T14:59:51.853","Y","Black - with Tan, Yellow or Fawn","NULL"
"74746","A661945","Dog","German Shepherd Dog","NULL","L","NESTLE","M","N","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661945&location=VNTR&2017-04-04T01:01:03.627","Y","Black - with Brown, Red, Golden, Orange or Chestnut","NULL"
"74746","A661966","Cat","Domestic Shorthair","NULL","NULL","EVIE","F","Y","Senior","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661966&location=VNTR&2017-04-06T01:38:13.767","N","Brown Tabby","NULL"
"74746","A661993","Rabbit","Shorthaired Rabbit","NULL","M","*DOROTHY","F","Y","Young","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A661993&location=VNTR&2017-04-04T15:02:14.883","N","Fawn","NULL"
"74746","A662024","Dog","Chihuahua - Smooth Coated","NULL","S","PEANUT","F","N","Senior","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A662024&location=VNTR&2017-04-10T00:19:46.213","Y","Tan/Yellow/Fawn","NULL"
"74746","A662032","Dog","Pit Bull Terrier","NULL","L","GRADY","M","N","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A662032&location=VNTR&2017-04-10T00:19:45.440","Y","Gray/Silver/Salt & Pepper - with White","NULL"
"74746","A662045","Rabbit","Shorthaired Rabbit","NULL","S","*SASSAFRAS","F","Y","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A662045&location=VNTR&2017-04-05T11:24:45.047","N","Grey/Silver","NULL"
"74746","A662059","Dog","Parson (Jack) Russell Terrier","Chihuahua - Smooth Coated","S","PETE","M","N","Senior","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A662059&location=VNTR&2017-04-10T19:32:15.867","N","White - with Brown or Chocolate","NULL"
"74746","A662079","Cat","Snowshoe","NULL","NULL","*SEALY","M","N","Adult","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A662079&location=VNTR&2017-04-22T21:16:26.140","N","Brown or Chocolate (Mostly)","NULL"
"74746","A662093","Cat","Siamese","NULL","NULL","FELICIA","F","N","Adult","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A662093&location=VNTR&2017-04-22T21:11:23.430","N","Brown or Chocolate (Mostly)","NULL"
"74746","A662095","Cat","Domestic Shorthair","NULL","NULL","*DEVAN","M","N","Adult","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A662095&location=VNTR&2017-04-19T23:26:52.443","N","Black & White or Tuxedo","NULL"
"74746","A662096","Cat","Siamese","NULL","NULL","MEEKO","M","N","Adult","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A662096&location=VNTR&2017-04-12T14:20:30.567","N","Brown or Chocolate (Mostly)","NULL"
"74746","A662103","Reptile","Turtle","NULL","S","NULL","NULL","NULL","Adult","NULL","Come meet me today at Petsmart Oxnard!","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A662103&location=VNTR&2017-04-18T17:21:42","N","NULL","NULL"
"74746","A662128","Rabbit","Shorthaired Rabbit","NULL","M","*MALCOM","M","Y","Young","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","N","Black","NULL"
"74746","A662141","Cat","Siamese","NULL","NULL","*RINGO","M","Y","Adult","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A662141&location=VNTR&2017-04-19T23:45:15.237","N","Brown or Chocolate (Mostly)","NULL"
"74746","A662155","Cat","Domestic Shorthair","NULL","NULL","*MARJOLAINE","F","N","Adult","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A662155&location=VNTR&2017-05-05T16:28:31.033","N","Black (All)","NULL"
"74746","A662263","Cat","Domestic Shorthair","NULL","NULL","MR KITTY","M","Y","Senior","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A662263&location=VNTR&2017-04-08T12:36:39","N","White (Mostly)","NULL"
"74746","A662273","Cat","Domestic Shorthair","NULL","NULL","ANGELO","M","Y","Adult","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A662273&location=VNTR&2017-04-19T23:38:40.990","N","Black (All)","NULL"
"74746","A662280","Cat","Domestic Shorthair","NULL","NULL","*BAGEL","M","N","Adult","Short","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A662280&location=VNTR&2017-04-12T20:20:15.777","N","Brown Tabby","NULL"
"74746","A662316","Dog","Chihuahua - Smooth Coated","NULL","S","*BROWNIE","M","N","Adult","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A662316&location=VNTR&2017-04-16T16:01:46.377","N","Brown/Chocolate - with Black","NULL"
"74746","A662352","Dog","Siberian Husky","Doberman Pinscher","S","KODI","M","Y","Puppy","NULL","NULL","AVAILABLE","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","https://petharbor.com/get_image.asp?res=DETAIL&id=A662352&location=VNTR&2017-05-11T12:26:18","N","Black - with White","NULL"
